count,mean,std,min,25%,50%,75%,max,model_index,nckts_FD_0.0,nckts_robust,nckts_FD_0.5,nckts_plastic_0.5,nckts_FD_1.0,nckts_plastic_1.0
14405028.0,56.91981887817383,27.690298080444336,1.6163933277130127,34.65053844451904,55.71990203857422,77.97855377197266,164.1006317138672,14774,7933908,3898048,6471120,3020225,0,0
22602726.0,57.25748443603516,28.25724029541016,1.139498591423035,34.44548416137695,56.123565673828125,78.86230278015137,165.3092041015625,14775,9480200,4968333,7409315,3607684,5713211,2852638
20062945.0,56.9716682434082,28.01931953430176,1.4009246826171875,34.4837532043457,55.64087677001953,78.34136962890625,164.1036834716797,14776,8466409,4178200,8114428,3775437,3482108,1780876
10748566.0,58.61301040649414,27.565649032592773,1.4313137531280518,36.72958278656006,57.84105110168457,79.45546531677246,164.32537841796875,14777,5323723,2804690,4799640,2160527,625203,310706
45148753.0,55.68721389770508,28.6156063079834,1.1125469207763672,32.31990051269531,54.32574462890625,77.5821762084961,167.19288635253906,14778,32633083,15730513,7940883,4051810,4574787,1887708
31446415.0,56.35159683227539,28.626644134521484,1.081705093383789,33.08024215698242,55.06535720825195,78.20171737670898,167.82884216308594,14779,18753505,9205006,6902547,3552466,5790363,2546849
12890503.0,57.822547912597656,28.069530487060547,1.2379300594329834,35.267587661743164,56.95784759521485,79.14757537841797,167.3511505126953,14780,8679471,4465230,2479036,1224413,1731996,687123
118649310.0,55.32355880737305,28.523483276367188,0.5422500967979431,32.0451774597168,53.914180755615234,77.15807342529297,166.99700927734375,14781,88920315,42670614,24210264,11918031,5518731,2416549
124575220.0,55.37462615966797,28.49909782409668,0.4357641339302063,32.16559886932373,53.95721054077149,77.13675689697266,166.9969940185547,14782,90597895,43507597,28203502,14032998,5773823,2428011
43940625.0,56.36137008666992,28.09658432006836,0.5422500967979431,33.68088912963867,55.13813781738281,77.6954574584961,165.46133422851562,14783,32769740,16276692,9607200,4667274,1563685,663944
65316735.0,56.78867721557617,28.32563781738281,0.8845958709716797,33.905311584472656,55.70016479492188,78.36032104492188,167.06317138671875,14784,32842798,17452546,13771792,6994566,18702145,9638556
98049006.0,56.24895095825195,28.34330940246582,0.7493669390678406,33.246334075927734,55.07352828979492,77.83905792236328,167.0631103515625,14785,50559140,26434845,25236552,12804854,22253314,11848452
47360778.0,57.36684799194336,28.05116081237793,1.1383897066116333,34.820011138916016,56.34046936035156,78.56712341308594,166.31080627441406,14786,29439409,15520577,10368810,5088861,7552559,3848330
27650766.0,56.35431671142578,28.61703872680664,1.172715425491333,33.01791954040527,55.10363960266113,78.2526683807373,166.21238708496094,14787,16162375,7904204,7624425,3873645,3863966,1615766
25357881.0,56.50810623168945,28.42782211303711,1.1210031509399414,33.48371124267578,55.27197265625,78.14679718017578,166.3228302001953,14788,12461221,6223918,7328664,3724073,5567996,2594853
13382551.0,58.33706665039063,28.058374404907227,1.7530654668807983,35.798583984375,57.45187377929688,79.72661972045898,166.21238708496094,14789,7245503,3819458,2711328,1279951,3425720,1577224
87589230.0,55.93806076049805,28.413742065429688,0.5445740222930908,32.82431888580322,54.63433647155762,77.69340515136719,167.64877319335938,14790,55361702,27255006,25782775,12840176,6444753,3066552
125096653.0,55.52872467041016,28.512451171875,0.4386525750160217,32.282554626464844,54.0753173828125,77.33179473876953,167.6486358642578,14791,83806540,40827129,32891920,16499462,8398193,4172139
63895860.0,56.17046737670898,28.194110870361328,0.5445740222930908,33.34652614593506,54.82653617858887,77.58341217041016,166.31077575683594,14792,45714177,22707914,13524381,6640389,4657302,2320827
47001360.0,56.92771530151367,28.284713745117188,1.2140841484069824,33.97835063934326,55.89705276489258,78.54597663879395,167.066162109375,14793,24221713,12639907,12418230,6135256,10361417,5219474
95475471.0,55.983360290527344,28.316680908203125,1.058767318725586,32.95984077453613,54.65749740600586,77.53081130981445,167.65162658691406,14794,54510366,27606061,25178880,12772689,15786225,8275047
50375703.0,57.05154800415039,28.199913024902344,1.2577379941940308,34.30116081237793,55.93202972412109,78.49052047729492,166.21238708496094,14795,32310796,16763432,10827110,5315981,7237797,3693037
22804881.0,55.54544448852539,28.519411087036133,1.625389814376831,32.18525695800781,53.92051696777344,77.30634307861328,167.1290283203125,14796,16496990,8019424,3146210,1496318,3161681,1668162
15221403.0,56.29067993164063,28.328950881958008,1.567979335784912,33.26773452758789,54.98859024047852,77.97680282592773,167.1290283203125,14797,9895122,4958801,2193690,978662,3132591,1672620
7521381.0,58.327972412109375,27.94818878173828,1.641322135925293,35.744930267333984,57.52228546142578,79.6464614868164,165.6561279296875,14798,5559014,2949283,823360,347890,1139007,568634
45864253.0,55.6943244934082,28.198701858520508,1.2386027574539185,32.82576370239258,54.15446472167969,77.12753295898438,166.72601318359375,14799,34249645,16481161,6388808,2848884,5225800,2685453
37831951.0,56.48107147216797,27.94804954528809,1.2716282606124878,33.98359489440918,55.18145751953125,77.70526885986328,165.95399475097656,14800,24772841,12237269,5778959,2410964,7280151,3823386
16105650.0,57.27185821533203,27.48885536193848,1.779118895530701,35.236183166503906,56.11434745788574,78.06258201599121,164.91754150390625,14801,11155765,5649484,2409632,1018786,2540253,1284129
21245421.0,58.00916290283203,27.69106101989746,1.6527440547943115,35.86994934082031,57.08146667480469,79.01451873779297,165.29046630859375,14802,16028139,8429631,2419560,1040347,2797722,1415920
26371953.0,57.407318115234375,27.439516067504883,1.6250368356704712,35.4473762512207,56.37400436401367,78.25053405761719,165.27423095703125,14803,18222162,9426805,3864195,1624317,4285596,2284565
14952246.0,58.720401763916016,27.15884017944336,1.8132786750793457,37.280640602111816,57.88099479675293,79.13582420349121,165.17515563964844,14804,11228975,5999475,1981140,828135,1742131,860429
45778096.0,55.50612258911133,28.61114501953125,1.214214324951172,32.05192756652832,54.09724044799805,77.42920684814453,167.8319854736328,14805,37972644,18500835,3810600,1750136,3994852,2055942
36718165.0,55.897579193115234,28.57284927368164,0.9419722557067872,32.572628021240234,54.5419807434082,77.74368286132812,167.35414123535156,14806,29228621,14391967,3888240,1798621,3601304,1852859
12303280.0,57.599403381347656,28.079763412475582,1.4325952529907229,34.87625312805176,56.62727546691895,79.04618072509766,167.35414123535156,14807,10250077,5326012,962973,438807,1090230,535416
105422460.0,55.31959915161133,28.42443084716797,1.0894463062286377,32.160484313964844,53.83553314208984,77.03425598144531,167.00900268554688,14808,90537875,43554041,8668155,3889924,6216430,3059395
113108320.0,55.339317321777344,28.412172317504883,0.542848527431488,32.19292068481445,53.90281677246094,77.02874755859375,167.0089874267578,14809,94294617,45455791,9555870,4239606,9257833,4703469
35984886.0,56.32609176635742,28.074146270751957,1.2397160530090332,33.61505603790283,54.98401641845703,77.74034881591797,165.19456481933594,14810,31668787,15726944,2385600,1032419,1930499,963271
47224621.0,57.68345642089844,28.06864547729492,1.4413877725601196,35.10137176513672,56.76392364501953,79.00841522216797,167.06617736816406,14811,37519896,19700703,3795155,1736404,5909570,3005147
72788145.0,56.94655227661133,28.044601440429688,1.14971661567688,34.35811996459961,55.84965896606445,78.21776580810547,167.0661163330078,14812,57626103,29645805,6202248,2759341,8959794,4805060
36692461.0,58.036354064941406,27.78917694091797,1.3334888219833374,35.83082580566406,57.0892333984375,78.99333953857422,165.86557006835938,14813,31606908,16588140,2414672,1042040,2670881,1312689
27140028.0,56.6583366394043,28.466856002807617,1.1855345964431765,33.510924339294434,55.42695236206055,78.4049072265625,166.3976593017578,14814,20971703,10602442,3334650,1520568,2833675,1502275
28557903.0,56.71753692626953,28.44808959960937,0.9422233700752258,33.6092414855957,55.483489990234375,78.41692352294922,167.678466796875,14815,20067497,10218321,3918670,1782000,4571736,2443716
15023421.0,58.363407135009766,27.945587158203125,1.747597575187683,35.893531799316406,57.53634262084961,79.65576934814453,166.3273162841797,14816,11393663,6088221,1517483,700267,2112275,1030840
79613271.0,56.390892028808594,28.28508186340332,1.0895029306411743,33.444923400878906,55.17875289916992,78.01002502441406,167.6756134033203,14817,63037210,31287016,9178260,3986507,7397801,3770658
115968835.0,55.782752990722656,28.415441513061523,0.8205280303955078,32.6529541015625,54.40744018554688,77.47496795654297,167.67547607421875,14818,87876764,43168055,11023670,4771896,17068401,9094135
58314600.0,56.64815139770508,28.098827362060547,1.2386027574539185,33.965599060058594,55.35751914978027,78.00994873046875,166.3152618408203,14819,46082920,23211682,5352425,2356833,6879255,3586130
37476153.0,57.6634521484375,28.10484504699707,1.6068307161331177,35.030799865722656,56.68979644775391,79.05623626708984,167.0691680908203,14820,30271519,15782242,3872739,1748335,3331895,1695347
76143970.0,56.73388671875,28.197769165039062,1.1100726127624512,33.907493591308594,55.57770538330078,78.16990661621094,167.678466796875,14821,58954771,29996709,7306200,3227041,9882999,5250410
40630605.0,57.68341064453125,27.98358917236328,1.6068307161331177,35.198143005371094,56.714134216308594,78.9280014038086,166.40892028808594,14822,31643386,16520606,3673442,1599602,5313777,2706603
21493846.0,54.68472671508789,28.58478164672852,1.490435242652893,31.22528505325317,53.0235652923584,76.56349182128906,164.5796356201172,14823,16085933,7628224,3419231,1621625,1988682,1114428
7846741.0,55.40790939331055,28.48189353942871,1.3763070106506348,32.12794876098633,53.73391342163086,77.3313217163086,166.18997192382812,14824,4619605,2174969,3227136,1577549,0,0
9169903.0,56.13105392456055,27.936664581298828,1.549918293952942,33.60918998718262,54.68583679199219,77.26000213623047,164.9391632080078,14825,7434913,3630445,1734990,798497,0,0
29379945.0,54.80608367919922,28.56199836730957,0.699999988079071,31.49774742126465,53.16412353515625,76.63219451904297,164.80694580078125,14826,21861528,10311875,5383297,2509901,2135120,1200324
13684296.0,56.017032623291016,28.605897903442383,0.6996855139732361,32.7897834777832,54.4310188293457,78.01864814758301,165.74122619628906,14827,7986996,3752616,5551588,2587833,145712,85976
9472128.0,56.39872741699219,28.283809661865234,1.2971183061599731,33.57345104217529,54.898027420043945,77.80324745178223,165.74127197265625,14828,7319032,3529403,2153096,941422,0,0
28233855.0,54.311920166015625,28.306060791015625,0.7000771760940552,31.27626609802246,52.46260070800781,75.84590148925781,164.75062561035156,14829,21437153,10008418,4424080,2142287,2372622,1333008
15660406.0,55.66798782348633,28.3945255279541,0.6997627019882202,32.69302082061768,54.00819396972656,77.30029106140137,165.76837158203125,14830,9064721,4265346,6240990,2989051,354695,195360
9899025.0,56.20180130004883,28.133525848388672,1.3763941526412964,33.68721008300781,54.50771713256836,77.34490966796875,166.3242645263672,14831,7234732,3494358,2370632,1086103,293661,163814
60824935.0,54.7560920715332,28.68747901916504,1.1366617679595947,31.170486450195312,53.18795776367188,76.66390991210938,166.21044921875,14832,47929502,23124217,5578716,2670566,7316717,4069994
36683895.0,54.84316635131836,28.619632720947266,0.5387883186340332,31.22032928466797,53.32151794433594,76.80326461791992,167.3533935546875,14833,27947443,13296279,7386773,3562127,1349679,749779
28376811.0,55.43872833251953,28.323637008666992,1.2983968257904053,32.262529373168945,54.05402374267578,76.91391372680664,165.2313690185547,14834,25112248,12221956,2957350,1383034,307213,174961
91537215.0,54.74152755737305,28.651025772094727,0.6338704824447632,31.19958877563477,53.23250198364258,76.61138153076172,167.99099731445312,14835,70919646,34269430,9153604,4350557,11463965,6439536
98455528.0,55.026004791259766,28.706632614135746,0.4569163620471954,31.4821891784668,53.57357025146485,76.97400665283203,167.98788452148438,14836,78303076,37569375,14076410,6585613,6076042,3323293
40964826.0,55.10673522949219,28.61849021911621,0.8261410593986511,31.646390914916992,53.6179084777832,76.85013580322266,166.77798461914062,14837,35178423,16976399,3918564,1777022,1867839,1072898
100330695.0,54.36639022827149,28.58525657653809,0.6992119550704956,30.89085578918457,52.62934494018555,76.19548797607422,167.9910125732422,14838,81649744,38974942,7415262,3590043,11265689,6411221
124527871.0,54.67252349853516,28.596498489379883,0.5084517598152161,31.22358989715576,53.08137130737305,76.48857879638672,167.98789978027344,14839,100026337,47679102,16188261,7761290,8313273,4646576
63816753.0,54.95302963256836,28.473045349121094,1.2730238437652588,31.69172096252441,53.3140983581543,76.58432006835938,167.9910125732422,14840,54005826,26115490,5269992,2498110,4540935,2641443
30681861.0,55.29365921020508,28.546009063720703,1.3763941526412964,31.99601173400879,53.79551696777344,77.05355834960938,166.21044921875,14841,19904068,9865692,4416732,2140820,6361061,3531666
31074786.0,55.1688232421875,28.541688919067383,0.9605679512023926,31.60475254058838,53.81720542907715,77.10259246826172,167.3563995361328,14842,19736247,9714982,7161754,3481298,4176785,2397926
19860753.0,55.79288864135742,28.245832443237305,1.3763941526412964,32.67266082763672,54.57426834106445,77.21592712402344,166.21044921875,14843,15546393,7688703,2741700,1283777,1572660,852614
52690245.0,55.09400177001953,28.59838104248047,0.9457593560218812,31.625112533569336,53.6738510131836,76.96266174316406,168.00289916992188,14844,35971558,17761407,7870698,3734485,8847989,5104760
95862781.0,54.970458984375,28.6517276763916,0.5090891122817993,31.46198081970215,53.47780990600586,76.85688781738281,167.99978637695312,14845,66589754,32563242,15378699,7361036,13894328,8029282
47428930.0,55.2850341796875,28.52036476135254,0.9457593560218812,31.98189926147461,53.83571243286133,76.97196197509766,166.78997802734375,14846,37941631,18650407,4479396,2067596,5007903,2901712
51984306.0,54.67781448364258,28.554445266723636,0.9618645310401917,31.177566528320312,53.109811782836914,76.52381134033203,168.00291442871094,14847,39697383,19229826,5427828,2561174,6859095,3983353
106091461.0,54.80052185058594,28.577646255493164,0.509105920791626,31.320932388305664,53.24827194213867,76.64974212646484,167.9998016357422,14848,78087982,37708657,16213335,7755912,11790144,6823639
57571815.0,55.08152389526367,28.465551376342773,1.2796235084533691,31.807761192321777,53.514556884765625,76.67439270019531,168.00291442871094,14849,45398245,22198604,5551650,2666206,6621920,3799171
41948220.0,54.806114196777344,28.66078758239746,0.9618645310401917,31.315330028533936,53.160322189331055,76.69368743896484,167.01199340820312,14850,29954329,14616203,4210259,2011104,7783632,4432205
31932036.0,54.972503662109375,28.703500747680664,0.9605679512023926,31.498141288757324,53.3984603881836,76.86657905578613,167.01197814941406,14851,18641683,9242846,3792941,1784836,9497412,5312960
20624253.0,55.587989807128906,28.28500747680664,0.9618645310401917,32.78196716308594,54.01240158081055,76.94861602783203,165.2965850830078,14852,7876226,3978005,5614518,2679816,7133509,3936986
42361410.0,54.961692810058594,28.53721618652344,0.9457593560218812,31.66550302505493,53.3458137512207,76.66962432861328,167.00900268554688,14853,24820272,12080060,7570480,3527178,9970658,5648715
33697945.0,54.978946685791016,28.357276916503903,0.9456325173377992,31.92033195495605,53.34634780883789,76.45417022705078,166.8612823486328,14854,12919837,6323889,8198397,3839254,12579711,7004741
22791376.0,55.50767517089844,28.06205177307129,0.9457593560218812,32.89264965057373,54.03553581237793,76.58677673339844,165.74127197265625,14855,7829045,3907006,6766464,3150716,8195867,4543686
22899528.0,55.52320098876953,28.19598388671875,0.9618645310401917,32.69314193725586,53.88761138916016,76.96631622314453,165.76841735839844,14856,11904663,5819012,5978914,2786503,5015951,2836602
25966821.0,56.16685485839844,27.891414642333984,0.9605679512023926,33.759578704833984,54.709102630615234,77.1797103881836,165.4815673828125,14857,9092439,4641108,8046907,3657318,8827475,4919437
20528028.0,56.78778839111328,27.908212661743164,1.6686105728149414,34.4176549911499,55.4947566986084,77.78873443603516,165.76841735839844,14858,7838747,4071614,7120580,3246805,5568701,3092080
81109216.0,54.63336944580078,28.626955032348636,0.6992119550704956,31.21005630493164,52.96114349365234,76.46241760253906,167.00900268554688,14859,70469740,33442109,7822980,3608779,2816496,1657922
82889250.0,54.48523712158203,28.56561851501465,0.5387883186340332,31.120407104492188,52.86410331726074,76.2271957397461,167.0089874267578,14860,70198635,33369390,10033482,4921336,2657133,1569649
52168005.0,54.815521240234375,28.46359062194824,0.9618433117866516,31.581663131713867,53.14272689819336,76.4652099609375,165.71881103515625,14861,31625516,15101498,15159331,7477769,5383158,3106075
82452061.0,54.74178695678711,28.584596633911133,0.6338704824447632,31.355573654174805,53.119510650634766,76.51171875,167.00601196289062,14862,64486419,30704836,11295693,5289288,6669949,3770978
89867121.0,54.724395751953125,28.5358943939209,0.4569163620471954,31.42469596862793,53.09477996826172,76.46908569335938,167.0059814453125,14863,69488920,32936497,16269950,7875101,4108251,2302227
58411836.0,55.080848693847656,28.52743911743164,0.6991347074508667,31.830845832824707,53.42918014526367,76.81092834472656,167.00601196289062,14864,39996954,18802214,17236648,8314721,1178234,637711
51800931.0,55.13707733154297,28.35079765319824,0.6992119550704956,32.049644470214844,53.52704620361328,76.7193374633789,167.00900268554688,14865,36877504,17647487,10973691,5166018,3949736,2292669
78481656.0,55.1140251159668,28.33668327331543,0.5084517598152161,32.06764221191406,53.49589157104492,76.63662719726562,167.0089874267578,14866,54023285,25814653,20013966,9660068,4444405,2597387
57775875.0,55.45315170288086,28.312774658203125,0.6992119550704956,32.50080108642578,53.904258728027344,76.91584014892578,165.4279022216797,14867,37773930,17985064,18090456,8643468,1911489,1085826
29633451.0,55.087547302246094,28.47484970092773,0.9618645310401917,31.897603034973145,53.49711608886719,76.75882339477539,167.01199340820312,14868,21660780,10160096,7195192,3336230,777479,443263
45931320.0,54.86062240600586,28.53707504272461,0.9605679512023926,31.5007963180542,53.34296226501465,76.53861236572266,167.01197814941406,14869,33221075,15658775,11420998,5456465,1289247,737678
36846820.0,55.69588851928711,28.329689025878903,0.9618645310401917,32.6193733215332,54.33806800842285,77.28431129455566,165.74623107910156,14870,20567768,9877988,14638658,7044889,1640394,907187
36958503.0,55.23284149169922,28.40686416625977,0.699999988079071,32.108510971069336,53.71149826049805,76.81438827514648,167.00900268554688,14871,25942281,12208091,9708483,4520748,1307739,709723
65728845.0,55.12950134277344,28.495098114013672,0.5090891122817993,31.95357894897461,53.54918670654297,76.75959014892578,167.0089874267578,14872,48389612,22795181,16529434,7827000,809799,423040
52280425.0,55.46978378295898,28.401460647583008,0.699999988079071,32.38642120361328,53.92438507080078,77.11284637451172,165.284423828125,14873,33026140,15602083,18552372,8885200,701913,384417
28452196.0,56.17999267578125,28.34803771972656,0.7000771760940552,33.09282207489014,54.92902755737305,77.8273696899414,167.01199340820312,14874,17686157,8489640,9463127,4278463,1302912,726028
64735131.0,55.52742385864258,28.267475128173828,0.509105920791626,32.55887222290039,54.05797958374024,76.9801139831543,167.01197814941406,14875,42280719,20164548,20876068,9939985,1578344,903631
48614730.0,55.96556091308594,28.32065200805664,0.7000771760940552,33.01106643676758,54.55123901367188,77.47781372070312,166.30577087402344,14876,30353487,14464399,17243602,8010972,1017641,575669
22014930.0,55.24016571044922,28.53292465209961,0.6995978355407715,31.93745470046997,53.83378982543945,76.9061050415039,164.5796356201172,14877,13558121,6580593,5297528,2492960,3159281,1794894
14388930.0,55.74999237060547,28.248205184936523,0.5091058015823364,32.77174186706543,54.43979835510254,77.44091606140137,166.4898681640625,14878,7823362,3753672,6416132,3107100,149436,85397
12081070.0,56.63906097412109,28.03313446044922,1.376369595527649,34.02799034118652,55.34095764160156,77.91809844970703,166.04254150390625,14879,8738755,4310701,3342315,1543297,0,0
25758253.0,55.31044769287109,28.53974723815918,1.044940948486328,32.0533332824707,53.8801383972168,77.01962280273438,167.9999237060547,14880,14323053,6953154,7415875,3457044,4019325,2341037
18117190.0,56.271949768066406,28.4541015625,0.6992058753967285,33.26500701904297,54.928443908691406,77.89259910583496,166.99700927734375,14881,9282917,4432669,8400142,3952537,434131,239970
9320403.0,56.78133010864258,28.15283966064453,0.945723593235016,34.26523208618164,55.52000045776367,77.95845794677734,165.29600524902344,14882,6199522,3010731,3013556,1337996,107325,59161
31129995.0,54.92815017700195,28.43208885192871,1.070732831954956,31.83247375488281,53.12974166870117,76.55210494995117,164.74758911132812,14883,20236752,9669854,7299630,3528963,3593613,2094812
26306631.0,55.58409881591797,28.467247009277344,0.6992831230163574,32.387847900390625,53.93821716308594,77.33604049682617,167.0,14884,13481954,6308361,11944538,5795042,880139,458944
13248378.0,56.64731979370117,28.14757537841797,1.376369595527649,34.099690437316895,55.039567947387695,77.87181663513184,166.31224060058594,14885,7925109,3880865,4431660,2051477,891609,499278
51374316.0,55.03866958618164,28.4946231842041,0.9135010242462158,31.756213188171387,53.63810920715332,76.66044616699219,166.9970245361328,14886,35165333,17287498,8284398,3985394,7924585,4533881
41445960.0,55.2944221496582,28.458715438842773,0.5230075120925903,32.02266311645508,53.93532180786133,77.03418731689453,167.63670349121094,14887,27679480,13443251,11629664,5688283,2136816,1229190
29349291.0,55.907447814941406,28.17956924438477,0.9867357611656188,33.04384231567383,54.61905670166016,77.23934173583984,167.35040283203125,14888,23351632,11538505,5121168,2441473,876491,499257
63489546.0,55.13468551635742,28.62258529663086,0.5468217730522156,31.69704818725586,53.76213836669922,76.95226287841797,167.98802185058594,14889,39901712,19731274,12453400,5910960,11134434,6443738
69803020.0,55.47632598876953,28.622987747192383,0.454714685678482,32.14445495605469,54.241981506347656,77.1792984008789,167.9849090576172,14890,43835768,21473415,17033576,7829264,8933676,5194215
25443411.0,55.51402282714844,28.54478454589844,0.5969453454017639,32.18829917907715,54.19171524047852,77.1712760925293,166.75099182128906,14891,17834496,8779000,4583832,2095463,3025083,1759343
91091253.0,54.59403991699219,28.576549530029297,0.5592662692070007,31.18996810913086,52.891395568847656,76.42254638671875,167.988037109375,14892,65985680,31941894,11205217,5376194,13900356,8138492
117435475.0,54.96033477783203,28.628515243530277,0.5084515810012817,31.48574542999268,53.47851943969727,76.82591247558594,167.98492431640625,14893,77878798,37725483,25304958,12042670,14251719,8340102
54585576.0,55.40424346923828,28.442163467407227,0.5592662692070007,32.24416255950928,53.93572235107422,76.9492416381836,166.76300048828125,14894,40010113,19625507,8232687,3812460,6342776,3666544
29641150.0,55.67071914672852,28.40848731994629,1.2983992099761963,32.58429431915283,54.3647346496582,77.20584869384766,167.3533935546875,14895,14809623,7573733,6400460,3023617,8431067,4727605
35452410.0,55.405120849609375,28.365398406982425,0.9583457708358764,32.15260314941406,54.19181251525879,77.0722713470459,167.66354370117188,14896,17298358,8728797,10525560,5084656,7628492,4341350
20412855.0,56.25701904296875,28.186559677124023,1.2804174423217771,33.36347961425781,55.082557678222656,77.61178207397461,166.74562072753906,14897,13758924,6986573,4640638,2264425,2013293,1114924
44222310.0,55.51274871826172,28.46858787536621,1.033299446105957,32.195984840393066,54.30308151245117,77.1999282836914,167.9999237060547,14898,22403946,11414180,9890550,4577425,11927814,6820675
78694785.0,55.35665130615234,28.563457489013672,0.6567347049713135,32.04163360595703,54.016334533691406,77.05062103271484,167.99681091308594,14899,38328802,19192808,18099432,8339625,22266551,12619317
33739005.0,55.7747917175293,28.378145217895508,0.945723593235016,32.75872039794922,54.5048942565918,77.1731185913086,166.7629852294922,14900,20045498,10185925,5343696,2440501,8349811,4703070
48329196.0,54.9345588684082,28.52402687072754,1.202976942062378,31.55385398864746,53.38665390014648,76.75952911376953,167.99993896484375,14901,30291778,15004940,8641971,4140299,9395447,5536469
99355656.0,55.00230407714844,28.514938354492188,0.5091058015823364,31.63666296005249,53.54387283325195,76.74079132080078,167.996826171875,14902,57630009,28340590,24370852,11698566,17354795,10155477
47956321.0,55.47818756103516,28.380342483520508,1.202976942062378,32.40217208862305,54.0511360168457,76.9549789428711,166.77499389648438,14903,30389626,15167796,8139600,3788040,9427095,5406150
43809480.0,54.96665191650391,28.678726196289062,0.9596453905105592,31.472944259643555,53.34893798828125,76.85055541992188,166.5840606689453,14904,25287358,12485842,6513273,3072731,12008849,6779488
35427153.0,54.94499588012695,28.63084983825684,0.4739820659160614,31.56859016418457,53.36403274536133,76.78533935546875,166.58372497558594,14905,16570720,8292952,5422340,2571591,13434093,7467821
27346710.0,55.61405944824219,28.222877502441406,0.9596453905105592,32.85258483886719,54.046142578125,77.01631736755371,166.5840606689453,14906,9059775,4586151,7380268,3485771,10906667,5970201
49247850.0,55.22569274902344,28.49430084228516,0.945723593235016,31.96634721755981,53.68904876708984,76.8194351196289,166.8577880859375,14907,19014037,9315948,14023782,6536053,16210031,9045138
44826246.0,54.83098983764648,28.253684997558597,0.8799473643302917,31.829530715942383,53.1871280670166,76.1385726928711,167.99681091308594,14908,12177499,5731946,10043149,4463227,22605598,12365213
35764653.0,55.20856094360352,27.859180450439453,0.945723593235016,32.761375427246094,53.61143112182617,76.1252670288086,166.3001708984375,14909,11832456,5735556,10526640,4862220,13405557,7449330
33044385.0,55.781551361083984,28.012836456298828,0.9596453905105592,33.159149169921875,54.19805908203125,77.04928588867188,166.72552490234375,14910,13517961,6740759,10996480,5169014,8529944,4829433
44476596.0,55.91705703735352,27.79821014404297,0.9583457708358764,33.53606033325195,54.30931091308594,76.91677856445312,166.7134552001953,14911,15446693,7705900,14104664,6450193,14925239,8336438
35326215.0,56.624942779541016,27.712188720703125,1.070732831954956,34.4091796875,55.28745269775391,77.49227905273438,166.31224060058594,14912,13042660,6798361,12714270,5836126,9569285,5399666
83831826.0,54.61017608642578,28.651554107666016,0.5592662692070007,31.144348621368408,52.95046615600586,76.41156005859375,166.9970245361328,14913,65065623,30987217,12268269,5853299,6497934,3785083
91131750.0,54.4621467590332,28.58241844177246,0.4696676135063171,31.089017868041992,52.85853385925293,76.20475006103516,167.98492431640625,14914,70255340,33619560,13428810,6558565,7447600,4442750
67239406.0,54.92179489135742,28.476762771606445,0.5381301045417786,31.745441913604736,53.2659797668457,76.5642147064209,166.58404541015625,14915,38208839,18362538,20743338,10207292,8287229,4791390
85340580.0,54.9644775390625,28.501821517944336,0.5468217730522156,31.706867218017575,53.39560317993164,76.59266662597656,167.98802185058594,14916,51854736,24853437,24319690,11778920,9166154,5310790
93468628.0,54.87971496582031,28.46629524230957,0.4368775486946106,31.698877334594727,53.29891204833984,76.45326232910156,167.9849090576172,14917,56645261,26970107,29972406,14711224,6850961,4010786
73114278.0,55.03342819213867,28.31556510925293,0.5592658519744873,32.05355453491211,53.39543914794922,76.4572982788086,166.99403381347656,14918,40894593,19300106,28831650,14215594,3388035,1974379
64212778.0,55.13697814941406,28.19515991210937,0.6987320184707642,32.21854019165039,53.50546073913574,76.63829040527344,166.9970245361328,14919,36660365,17747998,19080732,9205641,8471681,4991623
105422460.0,55.20783996582031,28.206388473510746,0.5084515810012817,32.3322811126709,53.55054473876953,76.59488677978516,166.99700927734375,14920,59228254,28476278,36705429,17912596,9488777,5645455
83237253.0,55.64361190795898,28.29222869873047,0.6987320184707642,32.72638702392578,54.07971954345703,77.06371307373047,166.9970245361328,14921,46448678,22352375,30776919,14713479,6011656,3555332
32542278.0,55.14377975463867,28.435577392578125,0.9863144755363464,31.99944543838501,53.55708694458008,76.8002700805664,167.00003051757812,14922,22667922,10678123,8460800,3993565,1413556,771182
52978071.0,54.73429870605469,28.432823181152344,0.8029186725616455,31.56596946716309,53.15766525268555,76.3508529663086,167.0,14923,37294236,17679668,12530811,6072766,3153024,1833242
46595031.0,55.46165084838867,28.286903381347656,0.9596453905105592,32.43760299682617,53.99333572387695,76.98705291748047,166.31224060058594,14924,24647300,11850059,17618138,8483064,4329593,2476910
43379955.0,55.544681549072266,28.41071319580078,0.6995205879211426,32.42453384399414,54.06306457519531,77.12749099731445,166.9970245361328,14925,24122192,11401144,16249740,7705847,3008023,1659142
79739506.0,54.91514587402344,28.31241226196289,0.5090889930725098,31.926130294799805,53.26049995422363,76.31249809265137,166.99700927734375,14926,46165690,21686613,29647952,14614972,3925864,2238504
68006953.0,55.3881950378418,28.228443145751957,0.5887375473976135,32.523780822753906,53.800254821777344,76.7294921875,166.9970245361328,14927,37258879,17574888,28733440,13968472,2014634,1177808
38285625.0,55.984153747558594,28.03467559814453,0.6995978355407715,33.264251708984375,54.61264419555664,77.3035888671875,167.00003051757812,14928,20063875,9668140,15352212,7235869,2869538,1619360
89826906.0,55.4959716796875,28.07589530944824,0.5091058015823364,32.7657585144043,53.97530364990234,76.70413208007812,167.0,14929,48517294,23233976,35754571,17308887,5555041,3245566
